6465.189941,6589.009766,6454.209961,6579.930176,133524700
6499.790039,6520.859863,6404.279785,6451.970215,128710200
6501.930176,6509.649902,6353.259766,6401.060059,190599400
6344.919922,6442.970215,6297.379883,6384.259766,182175600
6401.149902,6413.049805,6291.100098,6308.959961,113187400
6254.819824,6335.549805,6229.299805,6271.220215,194380800
6269.310059,6364.399902,6244.02002,6331.040039,126851500
6381.830078,6446,6351.02002,6435.600098,142261800
6352.430176,6373.790039,6258.850098,6285.75,166526300
6338.120117,6351.100098,6244.47998,6315.890137,149578800
6334.149902,6406.959961,6279.549805,6339.939941,151887700
6425.100098,6426.27002,6311.330078,6323.189941,89964800
6396.649902,6441.259766,6334.75,6396.839844,125657500
6360.790039,6392.209961,6258.890137,6280.799805,151091300
6297.680176,6322.689941,6208.089844,6264.379883,147218300
6259.759766,6259.759766,6008.470215,6050.290039,206397900
5976.459961,6030.810059,5942.379883,5978.22998,111329900
5999.859863,6011.560059,5914.430176,5969.399902,117538800
6028.359863,6102.419922,5996.410156,6093.990234,154201200
6117.759766,6230.220215,6099.080078,6144.220215,173943600
6082.629883,6144.759766,6053.950195,6130.819824,123386600
6255.649902,6287.540039,6130.279785,6141.049805,159994200
6141.919922,6211.140137,6083.810059,6161.240234,148391700
6183.799805,6221.359863,6093.609863,6152.490234,131920300
6146.919922,6167.490234,6078.220215,6138.609863,143567800
6164.560059,6251.589844,6158.779785,6229.410156,320678200
6304.77002,6316.140137,6221.870117,6248.200195,176317400
6254.77002,6375.27002,6233.25,6363.359863,135669800
6364.060059,6402.209961,6333.970215,6392.129883,119366500
6357.25,6427.490234,6331.790039,6343.129883,150668300
6273.100098,6318.060059,6256.339844,6263.25,131809200
6229.430176,6229.430176,6118.720215,6132.390137,136466500
6157.839844,6165.279785,6109.930176,6136.689941,149245100
6155.910156,6230.509766,6131.299805,6228.990234,132281200
6232.120117,6240.089844,6096.939941,6149.910156,245953900
6296.740234,6416.279785,6261.740234,6416.279785,223085100
6405.390137,6520.399902,6390.549805,6496.080078,162075500
6508.330078,6578.209961,6505.390137,6578.209961,141684400
6564.299805,6573.859863,6525.509766,6564.799805,102263800
6561.77002,6641.859863,6475.919922,6535.560059,180047300
6508.220215,6533.790039,6407.839844,6410.109863,151534300
6408.640137,6420.779785,6375.689941,6387.569824,117895900
6397.459961,6491.399902,6349.620117,6438.330078,128386800
6413.169922,6496.529785,6399.399902,6453.850098,112358900
6410.939941,6448.220215,6366.77002,6419.350098,148459100
6446.220215,6557.100098,6436.089844,6557.100098,144686700
6550.950195,6577.060059,6511.180176,6565.720215,99841300
6583.77002,6610.810059,6542.890137,6577.640137,109103000
6601.709961,6690.660156,6578.859863,6684.419922,122357700
6706.990234,6773.5,6698.870117,6758.390137,151168800
6741.899902,6775.740234,6620.720215,6630.02002,180455200
6561.870117,6572.109863,6371.149902,6419.330078,217161600
6420.819824,6456,6378,6390.410156,127054500
6387.839844,6475.330078,6375.149902,6406.52002,115693400
6393.200195,6595.580078,6324.529785,6582.959961,192523800
6605.419922,6690.430176,6513.970215,6689.399902,147755500
6729.189941,6796.609863,6703.259766,6774.060059,138641400
6780.620117,6835.189941,6756.180176,6772.259766,155517400
6775.990234,6800.100098,6735.890137,6754.459961,112333600
6756.160156,6855.709961,6596.209961,6606.089844,237751400
6626.299805,6876.740234,6621.359863,6865.660156,176772100
6845.879883,6943.319824,6845.879883,6918.720215,118895200
6909.279785,6979.629883,6902.859863,6967.950195,132939500
6944.890137,6966.149902,6907.290039,6966.149902,121071700
6979.410156,6989.149902,6891.490234,6964.990234,169141600
6927.709961,6955.379883,6891.899902,6944.560059,142176100
6935.509766,6976.310059,6882.029785,6909.680176,107657700
6965.040039,6995.029785,6939.5,6974.390137,91374900
6953.009766,6972.640137,6910.390137,6946.799805,76009200
6958.390137,7001.399902,6929.430176,6996.290039,115099800
7011.370117,7041.109863,7000.850098,7040.879883,164033300
7037.02002,7086.220215,7008.970215,7033.680176,108628900
7048.790039,7105.430176,7041.72998,7089.319824,112586100
7048.299805,7051.77002,7005.259766,7017.75,123998600
7065.990234,7080.740234,6923.069824,6949.569824,130440400
6957.600098,6990.069824,6885.97998,6971.069824,93794900
6960.02002,7049.47998,6946.080078,7047.450195,87025900
7004.049805,7031.160156,6976.009766,7002.680176,85889700
7003.02002,7029.799805,6945.709961,7010.569824,68940100
6962.290039,6978.5,6871,6895.490234,108238600
6897.72998,7011.450195,6889.790039,6970.790039,119106800
6946.609863,7016.310059,6944.25,7014.830078,85292000
7012.990234,7015.709961,6920,6932.580078,88146700
6941.660156,7003.529785,6892.859863,6964.689941,106806300
6984.310059,7172.319824,6977.859863,7167.330078,199496500
7183.919922,7248.509766,7182.600098,7214.5,256352700
7207.959961,7233.919922,7203.649902,7213.700195,156719400
7197.200195,7313.47998,7186.629883,7310.109863,171053000
7331.580078,7410.359863,7307.47998,7343.529785,295644900
7341.779785,7353.220215,7280.22998,7310.319824,142287500
7397.97998,7446.470215,7388.790039,7412.129883,217511600
7390.290039,7414.220215,7382.470215,7403.689941,157752200
7350.089844,7375,7304.25,7347.689941,173484100
7387.180176,7396.120117,7326.240234,7390.759766,147347400
7322.620117,7390.459961,7313.140137,7389.490234,189994300
7409.339844,7478.529785,7391.060059,7451.620117,277450100
7419.649902,7440.490234,7388.200195,7413.160156,127430200
7406.220215,7438.890137,7369.390137,7425.109863,137219200
7362.97998,7362.97998,7255.77002,7276.509766,183905600
7313.149902,7324.970215,7268.689941,7290.02002,153894000
7330.609863,7337.169922,7215.950195,7216.149902,147382500
7227.810059,7339.200195,7225.290039,7326.72998,126099600
7278.129883,7373.149902,7266.109863,7305.859863,133883100
7368.209961,7374.859863,7283.47998,7305.209961,129875400
7327.700195,7409.779785,7312.790039,7397.870117,115166900
7340.390137,7341.279785,7286.240234,7291.209961,121129000
7306.330078,7308.129883,7221.5,7234.529785,100584300
7219.459961,7245.169922,7201.089844,7205.22998,86648800
7192.75,7305.459961,7182.310059,7281.700195,128546800
7260.569824,7291.240234,7232.419922,7232.490234,124913300
7237.399902,7302.22998,7237.399902,7261.25,128055300
7309.080078,7387.779785,7293.899902,7376.27002,132649800
7381.080078,7399.990234,7367.589844,7394.549805,129160700
7401.410156,7447.810059,7389.009766,7437.22998,145422000
7413.689941,7430.120117,7363.5,7380.640137,178612900
7372.359863,7390.100098,7313.240234,7328.049805,100695100
7339.160156,7343.600098,7153.799805,7173.689941,127313400
7202.029785,7216.129883,7120.680176,7192.850098,135667600
7203.120117,7256.220215,7181.450195,7200.22998,110262600
7161.72998,7257.370117,7147.509766,7231.850098,97024500
7205.049805,7225.319824,7171.959961,7203.160156,70905700
7239.689941,7292.830078,7239.040039,7284.399902,86875500
7305.069824,7347.509766,7260.629883,7260.629883,124993300
7255.299805,7356.180176,7255.109863,7335.669922,90003600
7336.52002,7391.040039,7314.680176,7363.850098,137462000
7320.97998,7337.470215,7304.450195,7326.470215,78945900
7336.459961,7388.97998,7319.72998,7377.759766,107334200
7425.080078,7434.959961,7226.600098,7232.830078,174471900
7260.350098,7287,7184.180176,7204.959961,188728100
7220.689941,7222.870117,7064.339844,7163.5,204075100
7164.680176,7196,7138.169922,7168.759766,118847600
7131.600098,7185.290039,7074.870117,7169.120117,185563300
7156.339844,7182.810059,7084.629883,7101.919922,146557500
7064.990234,7079.220215,7021.620117,7043.419922,138533100
7045.629883,7059.830078,6950.529785,6950.529785,189837900
7020.22998,7130.870117,7007.209961,7123.839844,137507800
7098.129883,7186.609863,7092.22998,7172.990234,109243100
7148.910156,7194.790039,7139.990234,7184.709961,98222600
7210.459961,7253.02002,7205.200195,7244.990234,126772300
7258.330078,7311.549805,7219.549805,7309.129883,104506800
7286.689941,7312.859863,7273.569824,7292.029785,83949600
7343.009766,7361.549805,7307.299805,7332.330078,117186400
7317.490234,7351.47998,7265.439941,7343.410156,98242500
7382.549805,7416.52002,7377.089844,7400.959961,121105900
7399.089844,7442.600098,7398.220215,7405.5,104670200
7427.410156,7487.890137,7419.299805,7435.209961,100563700
7428.129883,7466.25,7417.299805,7435.120117,96648900
7480.589844,7482.279785,7428.700195,7454.549805,125610300
7469.540039,7554.509766,7461.189941,7534.540039,138744600
7539.779785,7553.049805,7487.640137,7517.799805,129904300
7484.950195,7536.600098,7457.399902,7530.919922,101722700
7529.240234,7596.899902,7518.740234,7589.75,111325800
7595.200195,7626.399902,7590.180176,7614.790039,118107600
7618.620117,7618.620117,7561.959961,7581.97998,119239500
7599.029785,7619.259766,7571.160156,7596.470215,93629700
7604.160156,7627.140137,7564.069824,7604.939941,89699600
7634.279785,7667.910156,7626.25,7653.580078,127196500
7675.330078,7682.899902,7655.709961,7668.5,128885700
7642.990234,7675.450195,7635.390137,7672.100098,102027800
7632.410156,7653.72998,7596.640137,7636.22998,208158200
7652.27002,7676.5,7640.299805,7655.879883,64569000
7649.890137,7665.680176,7602.890137,7612.390137,48123600
7689.459961,7789.939941,7689.459961,7778.779785,140345500
7762.129883,7777.02002,7737.97998,7756.439941,86174100
7740.990234,7779.669922,7727.549805,7776.370117,101577000
7760.009766,7767.549805,7713.419922,7732.660156,151695400
7710.700195,7754.379883,7683.47998,7695.830078,130425500
7713.569824,7734.779785,7688.549805,7720.470215,158333800
7732.140137,7773.689941,7685.080078,7708.470215,176131200
